STATE,COUNTY,FIPS,LOCATION,E_TOTPOP,EP_POV150,EP_AGE65,EP_DISABL,EP_LIMENG,EP_NOVEH,RPL_THEME1,EPL_AGE65,EPL_LIMENG,RPL_THEME2,RPL_THEME3,EPL_NOVEH,RPL_THEME4,RPL_THEMES,EP_NOINT
California,Alameda County,06001423300,Census Tract 4233; Alameda County; California,3476,21.9,17.3,15.8,7.3,15.8,0.3982,0.6563,0.5596,0.6093,0.3792,0.9008,0.268,0.3894,7.3
California,Alameda County,06001423400,Census Tract 4234; Alameda County; California,5551,20.1,11.5,11.3,6.2,14.9,0.5361,0.3396,0.5068,0.1472,0.3678,0.8898,0.897,0.559,4.4
California,Alameda County,06001423500,Census Tract 4235; Alameda County; California,3540,18.7,19.1,10.3,2.2,23.6,0.3149,0.7338,0.2364,0.4588,0.2843,0.958,0.8613,0.5105,10.1
California,Alameda County,06001423601,Census Tract 4236.01; Alameda County; California,2738,15.7,25.1,9.0,0.8,10.2,0.3472,0.8899,0.1045,0.089,0.2016,0.7877,0.5735,0.292,2.5
California,Alameda County,06001423602,Census Tract 4236.02; Alameda County; California,7198,55.5,9.9,5.6,0.6,36.1,0.6148,0.2399,0.0829,0.0038,0.3678,0.9843,0.9115,0.4261,1.6
California,Alameda County,06001423700,Census Tract 4237; Alameda County; California,3606,18.6,15.5,7.5,1.0,19.1,0.2292,0.5689,0.1238,0.038,0.2233,0.9346,0.8146,0.2673,7.6
California,Alameda County,06001423800,Census Tract 4238; Alameda County; California,3425,9.6,26.2,7.4,0.5,3.2,0.0764,0.9074,0.0702,0.1083,0.099,0.3803,0.0784,0.0283,1.3
California,Alameda County,06001423901,Census Tract 4239.01; Alameda County; California,2258,18.6,16.8,13.2,0.0,14.9,0.4194,0.6334,0.0,0.157,0.3183,0.8898,0.589,0.3819,5.9
California,Alameda County,06001423902,Census Tract 4239.02; Alameda County; California,1512,20.8,18.8,13.4,0.5,14.7,0.2306,0.7212,0.0702,0.0922,0.1362,0.8864,0.6699,0.2592,11.4
California,Alameda County,06001424001,Census Tract 4240.01; Alameda County; California,3631,27.9,12.5,10.5,3.1,18.2,0.6477,0.402,0.313,0.2923,0.3742,0.9271,0.8531,0.6427,3.8
California,Alameda County,06001424002,Census Tract 4240.02; Alameda County; California,2663,11.7,13.4,12.4,1.9,21.4,0.4987,0.4546,0.2097,0.3876,0.4667,0.9481,0.5982,0.5118,13.3
California,Alameda County,06001425101,Census Tract 4251.01; Alameda County; California,1754,8.8,26.2,11.9,3.1,12.3,0.3787,0.9074,0.313,0.1646,0.3855,0.8444,0.6394,0.3875,2.5
California,Alameda County,06001425102,Census Tract 4251.02; Alameda County; California,3969,9.5,7.3,5.2,5.2,15.6,0.1317,0.1038,0.4552,0.0338,0.5531,0.8988,0.487,0.1501,0.9
California,Alameda County,06001425103,Census Tract 4251.03; Alameda County; California,3103,9.3,5.5,7.4,0.0,8.5,0.2877,0.0508,0.0,0.0094,0.5368,0.7278,0.5592,0.1794,2.0
California,Alameda County,06001425104,Census Tract 4251.04; Alameda County; California,4014,26.6,15.4,10.8,3.5,20.0,0.3029,0.5628,0.3441,0.1135,0.4292,0.9412,0.7985,0.3905,13.2
California,Alameda County,06001426100,Census Tract 4261; Alameda County; California,6300,1.9,25.3,6.8,0.8,0.5,0.0064,0.8942,0.1045,0.3438,0.1437,0.0733,0.0941,0.0361,2.2
California,Alameda County,06001426200,Census Tract 4262; Alameda County; California,4861,6.9,20.4,9.5,1.1,3.3,0.0767,0.7807,0.1343,0.4527,0.1437,0.3894,0.032,0.0569,1.6
California,Alameda County,06001427100,Census Tract 4271; Alameda County; California,4222,2.1,17.6,5.8,1.0,0.0,0.0741,0.6698,0.1238,0.2144,0.2498,0.0,0.1093,0.0673,1.2
California,Alameda County,06001427200,Census Tract 4272; Alameda County; California,4508,16.7,11.2,9.4,6.7,9.1,0.4239,0.3196,0.5329,0.5109,0.5209,0.7507,0.5998,0.5115,3.9
California,Alameda County,06001427300,Census Tract 4273; Alameda County; California,5283,11.0,15.8,10.4,4.7,8.4,0.1987,0.5842,0.4252,0.4529,0.5317,0.7249,0.5548,0.3709,7.0
California,Alameda County,06001427600,Census Tract 4276; Alameda County; California,4740,18.1,10.9,10.7,10.2,14.3,0.6602,0.3011,0.6682,0.3681,0.5645,0.8813,0.7729,0.658,17.4
California,Alameda County,06001427700,Census Tract 4277; Alameda County; California,5009,12.4,15.1,12.4,1.5,16.8,0.2329,0.5468,0.1752,0.1154,0.2173,0.9121,0.7279,0.3012,3.8
California,Alameda County,06001427800,Census Tract 4278; Alameda County; California,4274,13.5,12.0,8.7,1.3,8.8,0.359,0.3713,0.1557,0.1139,0.3215,0.7403,0.2386,0.2159,9.7
California,Alameda County,06001427900,Census Tract 4279; Alameda County; California,4686,12.9,15.7,11.9,3.9,10.7,0.2774,0.5795,0.3721,0.4472,0.3136,0.8031,0.3925,0.3282,5.8
California,Alameda County,06001428000,Census Tract 4280; Alameda County; California,2906,11.5,11.8,4.5,2.5,4.0,0.4386,0.3577,0.2624,0.3668,0.531,0.4513,0.2318,0.3585,2.1
California,Alameda County,06001428100,Census Tract 4281; Alameda County; California,4866,6.2,18.1,7.2,3.2,6.1,0.0625,0.6927,0.3223,0.3969,0.3228,0.6075,0.4445,0.2163,5.3
California,Alameda County,06001428200,Census Tract 4282; Alameda County; California,6475,14.9,24.1,12.4,4.4,5.5,0.2985,0.8737,0.4044,0.7091,0.3215,0.5696,0.1914,0.3259,6.9
California,Alameda County,06001428301,Census Tract 4283.01; Alameda County; California,7203,3.5,17.2,7.3,6.6,1.3,0.1225,0.6505,0.5281,0.3475,0.5931,0.1656,0.0622,0.1164,2.1
California,Alameda County,06001428302,Census Tract 4283.02; Alameda County; California,7022,3.7,24.4,7.1,3.2,2.0,0.0753,0.8791,0.3223,0.3119,0.397,0.2521,0.1438,0.114,1.0
California,Alameda County,06001428400,Census Tract 4284; Alameda County; California,4756,16.7,17.1,7.8,4.2,6.8,0.4305,0.6468,0.3922,0.4376,0.4723,0.6485,0.7271,0.5287,6.7
California,Alameda County,06001428500,Census Tract 4285; Alameda County; California,3302,11.7,16.7,12.8,5.9,9.4,0.0918,0.6282,0.4939,0.6128,0.4275,0.7619,0.9698,0.5191,5.3
California,Alameda County,06001428600,Census Tract 4286; Alameda County; California,3235,6.0,25.2,9.1,7.1,6.8,0.0794,0.8925,0.5505,0.446,0.417,0.6485,0.771,0.3563,6.9
California,Alameda County,06001428700,Census Tract 4287; Alameda County; California,5078,19.6,12.8,10.2,9.2,18.9,0.5253,0.421,0.6356,0.8721,0.6326,0.9326,0.9675,0.819,10.0
California,Alameda County,06001430101,Census Tract 4301.01; Alameda County; California,7034,7.9,17.7,6.1,3.4,0.6,0.1618,0.6743,0.3366,0.2183,0.5092,0.0817,0.0293,0.0768,2.6
California,Alameda County,06001430102,Census Tract 4301.02; Alameda County; California,2459,6.8,28.3,9.3,1.4,1.2,0.0413,0.9317,0.1643,0.1901,0.299,0.1547,0.116,0.0556,2.5
California,Alameda County,06001430200,Census Tract 4302; Alameda County; California,7713,6.3,20.5,10.1,5.7,2.6,0.2282,0.7837,0.4831,0.6015,0.3237,0.3182,0.4417,0.3577,2.6
California,Alameda County,06001430300,Census Tract 4303; Alameda County; California,4290,4.9,20.4,7.7,7.5,3.4,0.2054,0.7807,0.5698,0.5289,0.4033,0.4001,0.0758,0.178,5.9
California,Alameda County,06001430400,Census Tract 4304; Alameda County; California,2155,2.5,21.0,4.6,2.2,4.1,0.0293,0.7991,0.2364,0.1073,0.3726,0.46,0.0744,0.0262,5.9
California,Alameda County,06001430500,Census Tract 4305; Alameda County; California,6250,16.4,13.8,8.0,5.6,1.5,0.3239,0.4766,0.4777,0.4053,0.6153,0.1931,0.8329,0.5295,6.9
California,Alameda County,06001430600,Census Tract 4306; Alameda County; California,6244,14.2,20.6,11.8,4.8,2.9,0.1659,0.7863,0.4313,0.3898,0.4586,0.3497,0.3114,0.2507,1.5
California,Alameda County,06001430700,Census Tract 4307; Alameda County; California,4085,10.2,15.6,10.9,7.3,2.3,0.3127,0.5741,0.5596,0.7448,0.4579,0.2877,0.2804,0.3981,3.6
California,Alameda County,06001430800,Census Tract 4308; Alameda County; California,5814,10.2,17.8,9.2,9.6,2.7,0.234,0.6795,0.6472,0.5941,0.417,0.3286,0.6799,0.4487,11.2
California,Alameda County,06001430900,Census Tract 4309; Alameda County; California,5214,20.1,14.2,7.9,9.9,8.8,0.4915,0.5003,0.6586,0.7034,0.5699,0.7403,0.9892,0.7883,9.0
California,Alameda County,06001431000,Census Tract 4310; Alameda County; California,3091,20.3,21.4,13.3,7.2,9.8,0.336,0.8106,0.5557,0.5557,0.587,0.7761,0.8546,0.5778,4.9
California,Alameda County,06001431100,Census Tract 4311; Alameda County; California,3259,13.5,10.4,11.0,6.1,8.2,0.3913,0.268,0.502,0.3126,0.5969,0.7165,0.7652,0.5123,6.5
California,Alameda County,06001431200,Census Tract 4312; Alameda County; California,5865,8.8,20.6,9.8,6.1,9.7,0.3128,0.7863,0.502,0.429,0.4866,0.7728,0.7579,0.4845,8.4
California,Alameda County,06001432100,Census Tract 4321; Alameda County; California,3892,5.7,13.3,4.1,2.0,2.4,0.1352,0.4496,0.2186,0.042,0.5236,0.3,0.2694,0.1038,9.5
California,Alameda County,06001432200,Census Tract 4322; Alameda County; California,3987,16.7,17.6,11.8,4.0,12.7,0.3654,0.6698,0.3786,0.3658,0.587,0.8533,0.7655,0.5102,12.2
California,Alameda County,06001432300,Census Tract 4323; Alameda County; California,4874,14.1,15.9,10.0,7.4,3.6,0.3581,0.5906,0.5656,0.3117,0.6057,0.4191,0.2389,0.3184,5.3
California,Alameda County,06001432400,Census Tract 4324; Alameda County; California,6346,22.4,12.4,14.7,10.6,8.5,0.6631,0.3957,0.6805,0.8648,0.7681,0.7278,0.6068,0.7525,7.4
California,Alameda County,06001432501,Census Tract 4325.01; Alameda County; California,4892,6.9,18.7,8.5,17.9,8.0,0.2968,0.718,0.8509,0.6733,0.6626,0.7079,0.4421,0.457,3.7
California,Alameda County,06001432502,Census Tract 4325.02; Alameda County; California,5126,21.1,14.3,9.4,9.9,7.4,0.597,0.5046,0.6586,0.5013,0.7967,0.68,0.9601,0.7769,7.0
California,Alameda County,06001432601,Census Tract 4326.01; Alameda County; California,4092,14.9,15.5,10.8,5.5,14.2,0.3971,0.5689,0.472,0.5305,0.6153,0.8793,0.9143,0.6357,7.6
California,Alameda County,06001432602,Census Tract 4326.02; Alameda County; California,3123,8.1,14.9,11.0,8.7,9.9,0.2125,0.5344,0.6169,0.5483,0.7442,0.7799,0.9632,0.6027,5.2
California,Alameda County,06001432700,Census Tract 4327; Alameda County; California,2755,15.9,17.0,7.7,9.6,1.4,0.6168,0.6417,0.6472,0.3491,0.3094,0.1803,0.4192,0.4842,3.9
California,Alameda County,06001432800,Census Tract 4328; Alameda County; California,3862,5.5,27.8,8.1,7.4,2.1,0.181,0.9257,0.5656,0.491,0.4723,0.2632,0.3672,0.3008,14.0
California,Alameda County,06001433000,Census Tract 4330; Alameda County; California,3799,16.6,20.8,11.4,11.8,3.6,0.3382,0.7934,0.7153,0.6255,0.4917,0.4191,0.286,0.3855,3.0
California,Alameda County,06001433102,Census Tract 4331.02; Alameda County; California,4445,10.0,16.2,7.4,18.0,3.5,0.2679,0.6036,0.8523,0.3221,0.8535,0.4092,0.7891,0.4976,3.0
California,Alameda County,06001433103,Census Tract 4331.03; Alameda County; California,3552,24.5,14.0,17.2,14.6,6.4,0.7519,0.4871,0.7846,0.4159,0.7619,0.6258,0.8,0.7473,9.1
California,Alameda County,06001433104,Census Tract 4331.04; Alameda County; California,4398,26.2,18.5,19.0,6.5,23.4,0.5283,0.7104,0.5232,0.7949,0.6191,0.9575,0.9795,0.8107,15.7
California,Alameda County,06001433200,Census Tract 4332; Alameda County; California,8120,22.3,17.1,15.1,18.0,11.6,0.6289,0.6468,0.8523,0.7686,0.8065,0.8269,0.8598,0.797,6.1
California,Alameda County,06001433300,Census Tract 4333; Alameda County; California,7367,9.0,19.0,16.9,20.2,1.4,0.325,0.7293,0.8843,0.6755,0.6881,0.1803,0.4669,0.4826,9.5
California,Alameda County,06001433400,Census Tract 4334; Alameda County; California,6040,4.9,18.8,9.2,9.5,4.5,0.1575,0.7212,0.6452,0.3579,0.755,0.4934,0.7155,0.4095,7.4
California,Alameda County,06001433500,Census Tract 4335; Alameda County; California,4311,16.1,19.6,7.4,17.8,6.9,0.6137,0.7525,0.8489,0.174,0.6044,0.6539,0.6591,0.5461,10.2
California,Alameda County,06001433600,Census Tract 4336; Alameda County; California,5844,17.3,22.4,10.7,13.9,18.3,0.3317,0.8383,0.7687,0.8215,0.5668,0.9281,0.4578,0.5062,9.7
California,Alameda County,06001433700,Census Tract 4337; Alameda County; California,3125,25.6,10.3,20.1,11.0,2.4,0.6342,0.2628,0.6906,0.8007,0.7701,0.3,0.4809,0.6832,6.4
California,Alameda County,06001433801,Census Tract 4338.01; Alameda County; California,3528,18.3,13.9,9.0,24.2,3.8,0.7173,0.4827,0.9286,0.2639,0.833,0.4348,0.5345,0.6176,14.4
California,Alameda County,06001433802,Census Tract 4338.02; Alameda County; California,4301,12.8,17.7,7.4,10.9,17.3,0.3168,0.6743,0.6883,0.4935,0.8467,0.9191,0.4944,0.4663,4.4
California,Alameda County,06001433900,Census Tract 4339; Alameda County; California,7187,27.5,6.7,9.5,16.2,6.1,0.7832,0.0832,0.8177,0.8353,0.833,0.6075,0.9696,0.9321,5.8
California,Alameda County,06001434000,Census Tract 4340; Alameda County; California,5166,37.6,13.9,15.6,17.1,17.2,0.827,0.4827,0.8358,0.8979,0.6978,0.9178,0.9761,0.9497,8.8
California,Alameda County,06001435102,Census Tract 4351.02; Alameda County; California,6137,17.0,13.2,5.2,3.7,0.5,0.3785,0.4449,0.3586,0.0583,0.6066,0.0733,0.4297,0.2874,0.9
California,Alameda County,06001435103,Census Tract 4351.03; Alameda County; California,7774,3.6,16.9,7.7,6.4,0.7,0.0507,0.6373,0.5161,0.1752,0.5005,0.0935,0.178,0.0965,1.6
California,Alameda County,06001435104,Census Tract 4351.04; Alameda County; California,6856,13.0,10.3,9.0,7.9,4.4,0.3469,0.2628,0.5853,0.3156,0.7274,0.4843,0.5348,0.4314,8.6
California,Alameda County,06001435200,Census Tract 4352; Alameda County; California,4647,8.9,24.3,16.8,5.5,2.2,0.1665,0.8773,0.472,0.7027,0.6268,0.2745,0.532,0.4219,10.0
California,Alameda County,06001435300,Census Tract 4353; Alameda County; California,4812,14.4,19.2,13.3,11.0,4.3,0.5687,0.7379,0.6906,0.8079,0.637,0.4761,0.913,0.784,2.7
California,Alameda County,06001435400,Census Tract 4354; Alameda County; California,5048,22.4,12.5,15.3,4.2,18.6,0.5153,0.402,0.3922,0.4065,0.6253,0.9302,0.9267,0.6732,13.3
California,Alameda County,06001435500,Census Tract 4355; Alameda County; California,4153,20.9,13.1,11.6,11.8,10.8,0.6249,0.438,0.7153,0.7264,0.5883,0.8063,0.8261,0.7434,11.0
California,Alameda County,06001435601,Census Tract 4356.01; Alameda County; California,5449,23.7,9.8,12.2,14.9,8.2,0.5294,0.2341,0.7909,0.6092,0.7756,0.7165,0.9746,0.7834,12.9
California,Alameda County,06001435602,Census Tract 4356.02; Alameda County; California,5671,16.6,15.4,17.5,10.6,6.5,0.5617,0.5628,0.6805,0.6844,0.668,0.6322,0.962,0.7857,5.8
California,Alameda County,06001435700,Census Tract 4357; Alameda County; California,4819,12.6,19.9,19.4,12.2,1.8,0.4129,0.7629,0.727,0.6671,0.6507,0.2296,0.3833,0.4907,9.3
California,Alameda County,06001435800,Census Tract 4358; Alameda County; California,5687,18.4,13.6,16.9,13.4,0.0,0.3674,0.4657,0.7577,0.6753,0.6549,0.0,0.3018,0.4428,8.3
California,Alameda County,06001435900,Census Tract 4359; Alameda County; California,5290,7.2,15.2,10.9,9.8,4.6,0.3552,0.5518,0.6546,0.3239,0.5605,0.5013,0.2287,0.307,8.2
California,Alameda County,06001436000,Census Tract 4360; Alameda County; California,5114,6.7,15.0,10.0,7.3,2.3,0.3103,0.5403,0.5596,0.3015,0.5812,0.2877,0.2212,0.2817,2.5
California,Alameda County,06001436100,Census Tract 4361; Alameda County; California,5765,11.8,17.2,12.6,16.7,13.4,0.3448,0.6505,0.8275,0.7376,0.7071,0.8646,0.885,0.6565,11.7
California,Alameda County,06001436200,Census Tract 4362; Alameda County; California,4128,17.1,14.7,11.2,15.5,6.1,0.524,0.5235,0.805,0.6154,0.7995,0.6075,0.9573,0.7644,14.2
California,Alameda County,06001436301,Census Tract 4363.01; Alameda County; California,5255,16.1,8.4,10.5,13.1,5.9,0.4044,0.1562,0.7506,0.4394,0.8774,0.5944,0.6099,0.5332,4.9
California,Alameda County,06001436302,Census Tract 4363.02; Alameda County; California,3932,7.6,12.3,19.1,5.4,9.7,0.3958,0.3889,0.4659,0.4528,0.7042,0.7728,0.7981,0.5721,7.6
California,Alameda County,06001436402,Census Tract 4364.02; Alameda County; California,2688,4.9,22.6,9.9,3.0,1.1,0.1404,0.8424,0.3051,0.1697,0.4385,0.1414,0.3131,0.1763,6.5
California,Alameda County,06001436403,Census Tract 4364.03; Alameda County; California,4519,26.4,11.2,10.7,10.4,6.4,0.816,0.3196,0.6742,0.1072,0.587,0.6258,0.5193,0.5762,8.7
California,Alameda County,06001436404,Census Tract 4364.04; Alameda County; California,3232,3.8,20.2,8.6,1.4,1.5,0.0618,0.7739,0.1643,0.0622,0.3944,0.1931,0.1276,0.0412,4.6
California,Alameda County,06001436500,Census Tract 4365; Alameda County; California,5289,24.5,8.1,5.5,10.1,5.4,0.7059,0.1413,0.6652,0.3992,0.7603,0.5625,0.7845,0.7139,6.9
California,Alameda County,06001436601,Census Tract 4366.01; Alameda County; California,6634,28.2,10.1,8.6,11.2,5.7,0.5333,0.2511,0.6957,0.4096,0.7967,0.5833,0.9527,0.7186,12.3
California,Alameda County,06001436602,Census Tract 4366.02; Alameda County; California,5255,17.8,8.9,9.9,17.2,8.0,0.6191,0.1859,0.838,0.7967,0.8721,0.7079,0.9514,0.8498,11.2
California,Alameda County,06001436700,Census Tract 4367; Alameda County; California,3367,19.3,10.3,9.1,10.1,1.7,0.4457,0.2628,0.6652,0.7817,0.7895,0.2179,0.7779,0.6803,4.5
California,Alameda County,06001436800,Census Tract 4368; Alameda County; California,4196,15.2,11.0,14.7,14.6,6.4,0.4679,0.3082,0.7846,0.7283,0.795,0.6258,0.742,0.6644,4.3
California,Alameda County,06001436900,Census Tract 4369; Alameda County; California,6403,22.5,10.0,6.1,17.0,3.2,0.5389,0.2446,0.8332,0.7078,0.7772,0.3803,0.434,0.5933,12.8
California,Alameda County,06001437000,Census Tract 4370; Alameda County; California,3471,7.8,15.2,15.3,10.9,6.2,0.2711,0.5518,0.6883,0.6991,0.6458,0.6141,0.7026,0.528,10.0
California,Alameda County,06001437101,Census Tract 4371.01; Alameda County; California,7960,7.0,15.9,8.8,9.8,4.0,0.3033,0.5906,0.6546,0.2839,0.8053,0.4513,0.6382,0.4481,9.5
California,Alameda County,06001437102,Census Tract 4371.02; Alameda County; California,4457,18.3,19.0,14.5,14.6,10.3,0.6898,0.7293,0.7846,0.7327,0.8148,0.7911,0.872,0.8207,9.1
California,Alameda County,06001437200,Census Tract 4372; Alameda County; California,8491,13.7,17.0,9.1,9.1,5.8,0.5716,0.6417,0.6326,0.3683,0.7874,0.5895,0.9516,0.7253,3.4
California,Alameda County,06001437300,Census Tract 4373; Alameda County; California,3135,28.7,16.2,10.7,10.8,20.3,0.7115,0.6036,0.6858,0.6071,0.7619,0.9427,0.7889,0.7655,22.9
California,Alameda County,06001437400,Census Tract 4374; Alameda County; California,3733,16.8,17.1,11.3,11.7,4.0,0.6749,0.6468,0.7121,0.4753,0.7283,0.4513,0.3545,0.5771,5.0
California,Alameda County,06001437500,Census Tract 4375; Alameda County; California,4172,26.7,9.9,9.2,14.3,11.7,0.5679,0.2399,0.7785,0.8401,0.7931,0.829,0.9198,0.8121,5.3
California,Alameda County,06001437600,Census Tract 4376; Alameda County; California,3455,11.9,19.1,11.4,11.1,9.3,0.4035,0.7338,0.6931,0.5799,0.7864,0.7584,0.8622,0.649,9.1
California,Alameda County,06001437701,Census Tract 4377.01; Alameda County; California,3597,23.4,5.0,6.2,18.5,3.3,0.7356,0.0406,0.8596,0.7481,0.8112,0.3894,0.8061,0.8181,10.3
California,Alameda County,06001437702,Census Tract 4377.02; Alameda County; California,3880,22.1,3.9,7.1,28.3,2.1,0.6915,0.0225,0.9606,0.5425,0.8903,0.2632,0.6771,0.7205,9.5
California,Alameda County,06001437800,Census Tract 4378; Alameda County; California,4940,12.0,10.8,9.7,8.5,7.5,0.4301,0.2946,0.6093,0.191,0.7283,0.6848,0.7603,0.5133,5.7
California,Alameda County,06001437900,Census Tract 4379; Alameda County; California,2032,15.0,11.5,10.5,11.7,7.9,0.5761,0.3396,0.7121,0.775,0.782,0.7038,0.9266,0.8023,6.4
California,Alameda County,06001438000,Census Tract 4380; Alameda County; California,3645,4.4,13.2,8.5,7.5,7.7,0.2718,0.4449,0.5698,0.3977,0.6284,0.6939,0.637,0.4353,12.8
California,Alameda County,06001438100,Census Tract 4381; Alameda County; California,7953,7.3,11.9,5.4,10.2,0.8,0.1466,0.3642,0.6682,0.2455,0.7737,0.1055,0.2141,0.21,2.1
California,Alameda County,06001438201,Census Tract 4382.01; Alameda County; California,4895,15.1,13.8,13.9,12.0,5.8,0.5405,0.4766,0.7199,0.6965,0.8555,0.5895,0.7911,0.7153,4.7
California,Alameda County,06001438203,Census Tract 4382.03; Alameda County; California,4091,8.0,18.2,9.5,8.8,7.0,0.3376,0.6967,0.6213,0.1806,0.6077,0.6597,0.9506,0.5374,4.6
California,Alameda County,06001438204,Census Tract 4382.04; Alameda County; California,6371,6.9,22.9,10.2,10.3,4.2,0.3749,0.8494,0.6709,0.3807,0.8189,0.4678,0.8635,0.5879,9.4
California,Alameda County,06001438300,Census Tract 4383; Alameda County; California,3899,6.5,11.9,12.4,6.6,1.7,0.305,0.3642,0.5281,0.4261,0.8815,0.2179,0.3441,0.398,3.2
California,Alameda County,06001438400,Census Tract 4384; Alameda County; California,2671,5.9,19.6,12.0,12.8,6.1,0.1781,0.7525,0.7422,0.6037,0.7244,0.6075,0.7627,0.4925,7.8
California,Alameda County,06001440100,Census Tract 4401; Alameda County; California,2661,5.9,28.2,15.1,2.4,16.0,0.1789,0.9313,0.2542,0.557,0.4385,0.9029,0.8876,0.4989,13.8
California,Alameda County,06001440200,Census Tract 4402; Alameda County; California,5641,9.7,12.7,8.8,13.1,1.7,0.2802,0.4141,0.7506,0.438,0.9418,0.2179,0.3716,0.4064,6.7
California,Alameda County,06001440301,Census Tract 4403.01; Alameda County; California,7074,11.2,12.9,12.3,6.2,7.2,0.3769,0.4265,0.5068,0.3409,0.5625,0.6702,0.9393,0.5858,3.9
California,Alameda County,06001440304,Census Tract 4403.04; Alameda County; California,4662,6.9,24.5,10.0,12.9,3.1,0.1206,0.8808,0.7445,0.5475,0.8053,0.3708,0.3539,0.3248,12.4
